congress,chamber,icpsr,bioguide_id,bioname,party,state_abbrev,district_id,rollcall_rows,unique_vote_ids,linkage_status,evidence_layers,missing_links,source_url,claim_boundary
118,House,22303,B001317,"BRECHEEN, Josh",R,OK,OK-02,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22304,B001315,"BUDZINSKI, Nikki",D,IL,IL-13,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22305,B001316,"BURLISON, Eric",R,MO,MO-07,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22306,C001134,"CARAVEO, Yadira",D,CO,CO-08,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22307,C001131,"CASAR, Greg",D,TX,TX-35,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22308,C001135,"CHAVEZ-DEREMER, Lori",R,OR,OR-05,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22309,C001133,"CISCOMANI, Juan",R,AZ,AZ-06,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22310,C001129,"COLLINS, Mike",R,GA,GA-10,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22311,C001132,"CRANE, Eli",R,AZ,AZ-02,155,155,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22312,C001130,"CROCKETT, Jasmine",D,TX,TX-30,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22313,D000632,"D'ESPOSITO, Anthony",R,NY,NY-04,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22314,D000230,"DAVIS, Don",D,NC,NC-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22315,D000594,"DE LA CRUZ, Monica",R,TX,TX-15,156,156,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22316,D000530,"DELUZIO, Chris",D,PA,PA-17,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22317,D000633,"DUARTE, John",R,CA,CA-13,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22318,E000246,"EDWARDS, Chuck",R,NC,NC-11,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22319,E000235,"EZELL, Mike",R,MS,MS-04,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22320,F000477,"FOUSHEE, Valerie",D,NC,NC-04,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22321,F000476,"FROST, Maxwell",D,FL,FL-10,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22322,F000478,"FRY, Russell",R,SC,SC-07,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,22323,G000598,"GARCIA, Robert",D,CA,CA-42,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
